,Text_Final,tokens,label,Pos,Neg
1685,tekstur cair sedikit mirip tapi aplikasi benar hasil tidak tunda lembap banget tapi tidak efek negatif tapi fungsi hidrasi asa banget kurang ampuh,"['tekstur', 'cair', 'sedikit', 'mirip', 'tapi', 'aplikasi', 'benar', 'hasil', 'tidak', 'tunda', 'lembap', 'banget', 'tapi', 'tidak', 'efek', 'negatif', 'tapi', 'fungsi', 'hidrasi', 'asa', 'banget', 'kurang', 'ampuh']",0,0,1
1686,obsesed cantik produk rutin coba tinggi tapi belum alam bagus plump lembap bagus repurchase mahal jangkau banding tinggi hasil tidak rasa tidak produk premium reasonable harga,"['obsesed', 'cantik', 'produk', 'rutin', 'coba', 'tinggi', 'tapi', 'belum', 'alam', 'bagus', 'plump', 'lembap', 'bagus', 'repurchase', 'mahal', 'jangkau', 'banding', 'tinggi', 'hasil', 'tidak', 'rasa', 'tidak', 'produk', 'premium', 'reasonable', 'harga']",1,1,0
1687,kacau dasar rusak eksfoliasi kering gatal merah hidrasi kandung kadang benar dasar butuh hidrasi tingi cocok tidak hilang breakout,"['kacau', 'dasar', 'rusak', 'eksfoliasi', 'kering', 'gatal', 'merah', 'hidrasi', 'kandung', 'kadang', 'benar', 'dasar', 'butuh', 'hidrasi', 'tingi', 'cocok', 'tidak', 'hilang', 'breakout']",1,1,0
1688,bagus banget favorit melembabkanya banget hidrasi banget rasa lembap tidak masalah bagus banget harga tidak murah banyak banget tidak habis habis harga,"['bagus', 'banget', 'favorit', 'melembabkanya', 'banget', 'hidrasi', 'banget', 'rasa', 'lembap', 'tidak', 'masalah', 'bagus', 'banget', 'harga', 'tidak', 'murah', 'banyak', 'banget', 'tidak', 'habis', 'habis', 'harga']",1,1,0
1689,holygrail super sensitif produk gentle lembap tapi tidak mi baik tekstur kering banget kelupas mana bantu banget asa lembut lebih sehat,"['holygrail', 'super', 'sensitif', 'produk', 'gentle', 'lembap', 'tapi', 'tidak', 'mi', 'baik', 'tekstur', 'kering', 'banget', 'kelupas', 'mana', 'bantu', 'banget', 'asa', 'lembut', 'lebih', 'sehat']",1,1,0
1690,loking hidrasi wil benar hidrasi bisa bagus tekstur sedikit tidak bau aplikasi asa segar tapi efek hidrasi tidak lebih tidak lebih,"['loking', 'hidrasi', 'wil', 'benar', 'hidrasi', 'bisa', 'bagus', 'tekstur', 'sedikit', 'tidak', 'bau', 'aplikasi', 'asa', 'segar', 'tapi', 'efek', 'hidrasi', 'tidak', 'lebih', 'tidak', 'lebih']",1,1,0
1691,tekstur tidak alkohol tambah parfum walaupun tidak masalah aman banget baik tekstur halus sangat lembap suka,"['tekstur', 'tidak', 'alkohol', 'tambah', 'parfum', 'walaupun', 'tidak', 'masalah', 'aman', 'banget', 'baik', 'tekstur', 'halus', 'sangat', 'lembap', 'suka']",1,1,0
1692,produk kandung tidak aneh aneh aman banget sensitif lembap banget rednes hilang hidrasi benar benar hidrasi tapi cerah belum,"['produk', 'kandung', 'tidak', 'aneh', 'aneh', 'aman', 'banget', 'sensitif', 'lembap', 'banget', 'rednes', 'hilang', 'hidrasi', 'benar', 'benar', 'hidrasi', 'tapi', 'cerah', 'belum']",1,1,0
1693,sangat hidrasi kurang rednes tenang jerawat semingu liat banget hasil lebih sinar lebih kenyal sehat,"['sangat', 'hidrasi', 'kurang', 'rednes', 'tenang', 'jerawat', 'semingu', 'liat', 'banget', 'hasil', 'lebih', 'sinar', 'lebih', 'kenyal', 'sehat']",1,1,0
1694,enak tekstur tapi mudah serap gampang jerawat tidak masalah hidrasi lumayan bagus aman,"['enak', 'tekstur', 'tapi', 'mudah', 'serap', 'gampang', 'jerawat', 'tidak', 'masalah', 'hidrasi', 'lumayan', 'bagus', 'aman']",1,1,0
1695,bagus tekstur suka lembap banget tolong banget kering selain cocok banget sensitif biasa kering banget suka enak banget,"['bagus', 'tekstur', 'suka', 'lembap', 'banget', 'tolong', 'banget', 'kering', 'selain', 'cocok', 'banget', 'sensitif', 'biasa', 'kering', 'banget', 'suka', 'enak', 'banget']",1,1,0
1696,double bersih kagum banget produk angkat kotor padahal benar benar cerah cepat resap suka banget wangi segar banget,"['double', 'bersih', 'kagum', 'banget', 'produk', 'angkat', 'kotor', 'padahal', 'benar', 'benar', 'cerah', 'cepat', 'resap', 'suka', 'banget', 'wangi', 'segar', 'banget']",1,1,0
1697,tidak bagus banget bisa lembap cerah angkat kotor debu segar diaply wel jatuh cinta wajah enak banget,"['tidak', 'bagus', 'banget', 'bisa', 'lembap', 'cerah', 'angkat', 'kotor', 'debu', 'segar', 'diaply', 'wel', 'jatuh', 'cinta', 'wajah', 'enak', 'banget']",1,1,0
1698,tidak bau sengat tidak rasa kesat tidak kusam rutin segar aplikasi harga cukup jangkau kualitas gin pasti kantong repurchase,"['tidak', 'bau', 'sengat', 'tidak', 'rasa', 'kesat', 'tidak', 'kusam', 'rutin', 'segar', 'aplikasi', 'harga', 'cukup', 'jangkau', 'kualitas', 'gin', 'pasti', 'kantong', 'repurchase']",1,1,0
1699,awal coba kagum tekstur ringan tidak lengket mudah banget resap aroma harum tidak sangat segar habis suka banget kandung gabung kolagen asa lebih cerah,"['awal', 'coba', 'kagum', 'tekstur', 'ringan', 'tidak', 'lengket', 'mudah', 'banget', 'resap', 'aroma', 'harum', 'tidak', 'sangat', 'segar', 'habis', 'suka', 'banget', 'kandung', 'gabung', 'kolagen', 'asa', 'lebih', 'cerah']",1,1,0
1700,awal banget langsung kagum bagus banget tidak bisa angkat kotor benar kinclong cerah suka banget,"['awal', 'banget', 'langsung', 'kagum', 'bagus', 'banget', 'tidak', 'bisa', 'angkat', 'kotor', 'benar', 'kinclong', 'cerah', 'suka', 'banget']",1,1,0
1701,akhir bisa bagus rutin benar rasa manfatnya minyak sulit tapi benar cocok suka wangi tidak sengat tekstur ringan mudah banget resap sangat recomanded banget belum,"['akhir', 'bisa', 'bagus', 'rutin', 'benar', 'rasa', 'manfatnya', 'minyak', 'sulit', 'tapi', 'benar', 'cocok', 'suka', 'wangi', 'tidak', 'sengat', 'tekstur', 'ringan', 'mudah', 'banget', 'resap', 'sangat', 'recomanded', 'banget', 'belum']",1,1,0
1702,produk bagus banget mingu lebih sedikit cerah segar tekstur ringan banget cepat resap coba kulit lebih segar lebih bersih,"['produk', 'bagus', 'banget', 'mingu', 'lebih', 'sedikit', 'cerah', 'segar', 'tekstur', 'ringan', 'banget', 'cepat', 'resap', 'coba', 'kulit', 'lebih', 'segar', 'lebih', 'bersih']",1,1,0
1703,sering coba banyak cocok bau tidak banget harga jangkau lebih cerah enak bisa habis,"['sering', 'coba', 'banyak', 'cocok', 'bau', 'tidak', 'banget', 'harga', 'jangkau', 'lebih', 'cerah', 'enak', 'bisa', 'habis']",1,1,0
1704,cerah lokal produk jangkau tapi hasil bagus mingu hasil cerah rata skintone tidak tingling atau iritasi aman aman tapi jangan bisa lembap fungsi cerah,"['cerah', 'lokal', 'produk', 'jangkau', 'tapi', 'hasil', 'bagus', 'mingu', 'hasil', 'cerah', 'rata', 'skintone', 'tidak', 'tingling', 'atau', 'iritasi', 'aman', 'aman', 'tapi', 'jangan', 'bisa', 'lembap', 'fungsi', 'cerah']",1,1,0
1705,cukup dasar kandung kolagen klaim bisa cerah tidak mencerahkanya tapi suka habis bersih lebih lembap efek cerah bareng serum tekstur cepat banget resap parfum rasa cukup cium tapi personaly tidak gangu overal rekomendasi simpel aded manfaat cerah tapi benar cerah jangan gantung,"['cukup', 'dasar', 'kandung', 'kolagen', 'klaim', 'bisa', 'cerah', 'tidak', 'mencerahkanya', 'tapi', 'suka', 'habis', 'bersih', 'lebih', 'lembap', 'efek', 'cerah', 'bareng', 'serum', 'tekstur', 'cepat', 'banget', 'resap', 'parfum', 'rasa', 'cukup', 'cium', 'tapi', 'personaly', 'tidak', 'gangu', 'overal', 'rekomendasi', 'simpel', 'aded', 'manfaat', 'cerah', 'tapi', 'benar', 'cerah', 'jangan', 'gantung']",1,1,0
1706,hari luar butuh banget tidak kusam kucel cerah andal hari luar tapi tidak luar,"['hari', 'luar', 'butuh', 'banget', 'tidak', 'kusam', 'kucel', 'cerah', 'andal', 'hari', 'luar', 'tapi', 'tidak', 'luar']",1,1,0
1707,jujur awal coba jatuh cinta parah lumayan cepat serap tidak lebih lebih semingu benar bagus banget wajib banget coba,"['jujur', 'awal', 'coba', 'jatuh', 'cinta', 'parah', 'lumayan', 'cepat', 'serap', 'tidak', 'lebih', 'lebih', 'semingu', 'benar', 'bagus', 'banget', 'wajib', 'banget', 'coba']",1,1,0
1708,suka banget produk jujur awal coba rasa segar gampang lebih cerah wangi banget super rekomendasi debu angkat lebih gampang banget,"['suka', 'banget', 'produk', 'jujur', 'awal', 'coba', 'rasa', 'segar', 'gampang', 'lebih', 'cerah', 'wangi', 'banget', 'super', 'rekomendasi', 'debu', 'angkat', 'lebih', 'gampang', 'banget']",1,1,0
1709,kemas produk bagus gampang tidak hidrasi mengunakan eksfoliasi harga bagus produk lokal murah efek mencerahkanya tidak banget jatuh biasa,"['kemas', 'produk', 'bagus', 'gampang', 'tidak', 'hidrasi', 'mengunakan', 'eksfoliasi', 'harga', 'bagus', 'produk', 'lokal', 'murah', 'efek', 'mencerahkanya', 'tidak', 'banget', 'jatuh', 'biasa']",1,1,0
1710,awal coba produk banyak bagus bagus hasil lumayan tara lebih cerah segar produk coba wajah kusam,"['awal', 'coba', 'produk', 'banyak', 'bagus', 'bagus', 'hasil', 'lumayan', 'tara', 'lebih', 'cerah', 'segar', 'produk', 'coba', 'wajah', 'kusam']",1,1,0
1711,bagus banget jujur lebih cerah mingubsudah wangi enak wajib banget coba serum wajah bantu cerah harga tenang harga jangkau banget efek cepat banget suka,"['bagus', 'banget', 'jujur', 'lebih', 'cerah', 'mingubsudah', 'wangi', 'enak', 'wajib', 'banget', 'coba', 'serum', 'wajah', 'bantu', 'cerah', 'harga', 'tenang', 'harga', 'jangkau', 'banget', 'efek', 'cepat', 'banget', 'suka']",1,1,0
1712,sedih banget tidak cocok bruntus kering semingu kering bruntus kasar beter kering bruntus bekas,"['sedih', 'banget', 'tidak', 'cocok', 'bruntus', 'kering', 'semingu', 'kering', 'bruntus', 'kasar', 'beter', 'kering', 'bruntus', 'bekas']",0,0,1
1713,efectnya langsung liat lebih cerah smoth coba tarik harga jangkau rekomendasi bisa comerce,"['efectnya', 'langsung', 'liat', 'lebih', 'cerah', 'smoth', 'coba', 'tarik', 'harga', 'jangkau', 'rekomendasi', 'bisa', 'comerce']",1,1,0
1714,cerah benar benar bagus tekstur ringan mudah resap cerah bantu cerah segar kurang minyak lebih segar,"['cerah', 'benar', 'benar', 'bagus', 'tekstur', 'ringan', 'mudah', 'resap', 'cerah', 'bantu', 'cerah', 'segar', 'kurang', 'minyak', 'lebih', 'segar']",1,1,0
1715,kandung kolagen bisa asa lebih cerah asa segar bisa kuat dasar mampu angkat kotor efek banget suka cerah,"['kandung', 'kolagen', 'bisa', 'asa', 'lebih', 'cerah', 'asa', 'segar', 'bisa', 'kuat', 'dasar', 'mampu', 'angkat', 'kotor', 'efek', 'banget', 'suka', 'cerah']",1,1,0
1716,produk putih cinta suka banget tidak minyak pasti cerah cocok produk bagus maksimal hasil,"['produk', 'putih', 'cinta', 'suka', 'banget', 'tidak', 'minyak', 'pasti', 'cerah', 'cocok', 'produk', 'bagus', 'maksimal', 'hasil']",1,1,0
1717,awal coba produk langsung suka pengaruh cerah lembap awal takut lengkap dasar tapi rasa repurchase cinta coba serum bagus tapi jangkau,"['awal', 'coba', 'produk', 'langsung', 'suka', 'pengaruh', 'cerah', 'lembap', 'awal', 'takut', 'lengkap', 'dasar', 'tapi', 'rasa', 'repurchase', 'cinta', 'coba', 'serum', 'bagus', 'tapi', 'jangkau']",1,1,0
1718,tidak breakout bisa dijadin tapi lembap kurang ampuh tambah wangi tidak masalah lumayan kuat segar cerah kurang lebih andal serum cerah lebih andal lembap,"['tidak', 'breakout', 'bisa', 'dijadin', 'tapi', 'lembap', 'kurang', 'ampuh', 'tambah', 'wangi', 'tidak', 'masalah', 'lumayan', 'kuat', 'segar', 'cerah', 'kurang', 'lebih', 'andal', 'serum', 'cerah', 'lebih', 'andal', 'lembap']",1,1,0
1719,tidak masalah lama tekstur cair mudah banget resap walaupun bisa angkat kotor sensasi freshnya lebih segar cerah bersih,"['tidak', 'masalah', 'lama', 'tekstur', 'cair', 'mudah', 'banget', 'resap', 'walaupun', 'bisa', 'angkat', 'kotor', 'sensasi', 'freshnya', 'lebih', 'segar', 'cerah', 'bersih']",1,1,0
1720,kapas angkat kotor tertingal suka banget parah asa dingin lembap aroma tenang banget tekstur tidak lengket pakai asa halus segar wajah,"['kapas', 'angkat', 'kotor', 'tertingal', 'suka', 'banget', 'parah', 'asa', 'dingin', 'lembap', 'aroma', 'tenang', 'banget', 'tekstur', 'tidak', 'lengket', 'pakai', 'asa', 'halus', 'segar', 'wajah']",1,1,0
1721,rekomendasi banget rangkai cerah pasti kandung kolagen cerah buat segar kuat dasar angkat kotor,"['rekomendasi', 'banget', 'rangkai', 'cerah', 'pasti', 'kandung', 'kolagen', 'cerah', 'buat', 'segar', 'kuat', 'dasar', 'angkat', 'kotor']",1,1,0
1722,tidak kecewa produk suka banget tekstur bagus banget cerah kusam banget coba kandung harga benar jangkau,"['tidak', 'kecewa', 'produk', 'suka', 'banget', 'tekstur', 'bagus', 'banget', 'cerah', 'kusam', 'banget', 'coba', 'kandung', 'harga', 'benar', 'jangkau']",1,1,0
1723,bagus banget tekstur cepat banget serap bersih kondisi tidak lebih cerah suka,"['bagus', 'banget', 'tekstur', 'cepat', 'banget', 'serap', 'bersih', 'kondisi', 'tidak', 'lebih', 'cerah', 'suka']",1,1,0
1724,produk bagus banget kandung bagus jerawat jauh muas tidak efek negatif baik tekstur lebih cerah bekas jerawat pudar perlahan,"['produk', 'bagus', 'banget', 'kandung', 'bagus', 'jerawat', 'jauh', 'muas', 'tidak', 'efek', 'negatif', 'baik', 'tekstur', 'lebih', 'cerah', 'bekas', 'jerawat', 'pudar', 'perlahan']",1,1,0
1725,bagus banget produk bisa cerah segar banget kandung colagenya sehinga lebih cepat hapus senang banget tidak produk,"['bagus', 'banget', 'produk', 'bisa', 'cerah', 'segar', 'banget', 'kandung', 'colagenya', 'sehinga', 'lebih', 'cepat', 'hapus', 'senang', 'banget', 'tidak', 'produk']",1,1,0
1726,produk lokal kualitas tidak kalah bagus benar benar enak wangi super lembut cerah kandung tidak aneh aneh sedikit halus lumayan serap minyak wajah coba,"['produk', 'lokal', 'kualitas', 'tidak', 'kalah', 'bagus', 'benar', 'benar', 'enak', 'wangi', 'super', 'lembut', 'cerah', 'kandung', 'tidak', 'aneh', 'aneh', 'sedikit', 'halus', 'lumayan', 'serap', 'minyak', 'wajah', 'coba']",1,1,0
1727,tidak cocok padahal banget cocok harga murah dahi bruntus kandung alkohol tidak cocok tekstur cair kecil cocok,"['tidak', 'cocok', 'padahal', 'banget', 'cocok', 'harga', 'murah', 'dahi', 'bruntus', 'kandung', 'alkohol', 'tidak', 'cocok', 'tekstur', 'cair', 'kecil', 'cocok']",0,0,1
1728,bareng serum lembap tapi tidak cocok jerawat jerawat lumayan besar muncul semingu,"['bareng', 'serum', 'lembap', 'tapi', 'tidak', 'cocok', 'jerawat', 'jerawat', 'lumayan', 'besar', 'muncul', 'semingu']",0,0,1
1729,wangi kuat banget tidak sensitif akhir jadin lebih bagus rasa lebih cerah suka,"['wangi', 'kuat', 'banget', 'tidak', 'sensitif', 'akhir', 'jadin', 'lebih', 'bagus', 'rasa', 'lebih', 'cerah', 'suka']",1,1,0
1730,banget tekstur mudah resap ringan segar fungsi cerah segar kuat dasar bisa angkat kotor kandung kolagen,"['banget', 'tekstur', 'mudah', 'resap', 'ringan', 'segar', 'fungsi', 'cerah', 'segar', 'kuat', 'dasar', 'bisa', 'angkat', 'kotor', 'kandung', 'kolagen']",1,1,0
1731,jujur produk bagus banget hidrasi meski banyak lembap tapi lebih cocok adem banget produk tenang banget warna meski tidak cerah tidak bisa rata warna rada sebel harga ramai padahal bukan harga,"['jujur', 'produk', 'bagus', 'banget', 'hidrasi', 'meski', 'banyak', 'lembap', 'tapi', 'lebih', 'cocok', 'adem', 'banget', 'produk', 'tenang', 'banget', 'warna', 'meski', 'tidak', 'cerah', 'tidak', 'bisa', 'rata', 'warna', 'rada', 'sebel', 'harga', 'ramai', 'padahal', 'bukan', 'harga']",1,1,0
1732,direkomendasin coba serum awal belum efek muncul tapi lumayan bagus cepat serap lumayan hidrasi parfum enak asa gatal padahal bagus lumayan liat efek cerah tapi gatal berentin benar produk bagus jangkau harga banget tapi tidak cocok,"['direkomendasin', 'coba', 'serum', 'awal', 'belum', 'efek', 'muncul', 'tapi', 'lumayan', 'bagus', 'cepat', 'serap', 'lumayan', 'hidrasi', 'parfum', 'enak', 'asa', 'gatal', 'padahal', 'bagus', 'lumayan', 'liat', 'efek', 'cerah', 'tapi', 'gatal', 'berentin', 'benar', 'produk', 'bagus', 'jangkau', 'harga', 'banget', 'tapi', 'tidak', 'cocok']",0,0,1
1733,rangkai produk salah produk andal cantik cerah jujur susah banget cocok tapi produk langsung jatuh hati rekomendasi parah produk,"['rangkai', 'produk', 'salah', 'produk', 'andal', 'cantik', 'cerah', 'jujur', 'susah', 'banget', 'cocok', 'tapi', 'produk', 'langsung', 'jatuh', 'hati', 'rekomendasi', 'parah', 'produk']",1,1,0
1734,rekomendasi harga jangkau enak tekstur cair benar parfum cukup kuat hidrasi cukup kering ekstra kemas,"['rekomendasi', 'harga', 'jangkau', 'enak', 'tekstur', 'cair', 'benar', 'parfum', 'cukup', 'kuat', 'hidrasi', 'cukup', 'kering', 'ekstra', 'kemas']",1,1,0
1735,coba produk serangkaianya nagih kandung bagus tidak efek klaim segar lembap cinta produk,"['coba', 'produk', 'serangkaianya', 'nagih', 'kandung', 'bagus', 'tidak', 'efek', 'klaim', 'segar', 'lembap', 'cinta', 'produk']",1,1,0
1736,habis direkomendasin selain jangkau bagus banget habis coba benar bagus banget cerah banget sinar,"['habis', 'direkomendasin', 'selain', 'jangkau', 'bagus', 'banget', 'habis', 'coba', 'benar', 'bagus', 'banget', 'cerah', 'banget', 'sinar']",1,1,0
1737,awal coba benar tapi coba hasil mingu hasil benar tidak percaya bisa bagus produk putih garansi tidak cocok tapi tidak wajah cocok,"['awal', 'coba', 'benar', 'tapi', 'coba', 'hasil', 'mingu', 'hasil', 'benar', 'tidak', 'percaya', 'bisa', 'bagus', 'produk', 'putih', 'garansi', 'tidak', 'cocok', 'tapi', 'tidak', 'wajah', 'cocok']",1,1,0
1738,suka banget cerah bagus banget produk benar benar rawat hilang gelap jangan lupa produk lebih cerah rekomendasi banget,"['suka', 'banget', 'cerah', 'bagus', 'banget', 'produk', 'benar', 'benar', 'rawat', 'hilang', 'gelap', 'jangan', 'lupa', 'produk', 'lebih', 'cerah', 'rekomendasi', 'banget']",1,1,0
1739,awal lumayan kaget benar benar bisa lembap bersih kotor angkat minyak lebih segar rekomendasi banget suka banget suka cerah,"['awal', 'lumayan', 'kaget', 'benar', 'benar', 'bisa', 'lembap', 'bersih', 'kotor', 'angkat', 'minyak', 'lebih', 'segar', 'rekomendasi', 'banget', 'suka', 'banget', 'suka', 'cerah']",1,1,0
1740,rangkai cerah bagus tidak putih awal takut tidak cocok tapi cocok cerah tapi butuh rutin pemakaianya lama lama hasil,"['rangkai', 'cerah', 'bagus', 'tidak', 'putih', 'awal', 'takut', 'tidak', 'cocok', 'tapi', 'cocok', 'cerah', 'tapi', 'butuh', 'rutin', 'pemakaianya', 'lama', 'lama', 'hasil']",1,1,0
1741,biasa tekstur cair lebih mudah serap kemas simpel banget tidak lengket lebih cerah kadang kapas enak banget,"['biasa', 'tekstur', 'cair', 'lebih', 'mudah', 'serap', 'kemas', 'simpel', 'banget', 'tidak', 'lengket', 'lebih', 'cerah', 'kadang', 'kapas', 'enak', 'banget']",1,1,0
1742,rekomendasi kecil pori pori tidak cepat jerawat tidak lupa cerah semkain segar,"['rekomendasi', 'kecil', 'pori', 'pori', 'tidak', 'cepat', 'jerawat', 'tidak', 'lupa', 'cerah', 'semkain', 'segar']",1,1,0
1743,senang banget bisa tidak bekas jerawat hilang sejuk banget noda hitam hilang lebih senang minyak kurang favorit banget,"['senang', 'banget', 'bisa', 'tidak', 'bekas', 'jerawat', 'hilang', 'sejuk', 'banget', 'noda', 'hitam', 'hilang', 'lebih', 'senang', 'minyak', 'kurang', 'favorit', 'banget']",1,1,0
1744,parah banget cerah hasil benar benar muas banget semingu liat hasil segar segar cerah kenyal rekomendasi banget,"['parah', 'banget', 'cerah', 'hasil', 'benar', 'benar', 'muas', 'banget', 'semingu', 'liat', 'hasil', 'segar', 'segar', 'cerah', 'kenyal', 'rekomendasi', 'banget']",1,1,0
1745,bagus cerah jerawat hilang noda hitam muka kurang minyak muka kurang banget padahal seminguan bagus serum bakal super suka,"['bagus', 'cerah', 'jerawat', 'hilang', 'noda', 'hitam', 'muka', 'kurang', 'minyak', 'muka', 'kurang', 'banget', 'padahal', 'seminguan', 'bagus', 'serum', 'bakal', 'super', 'suka']",1,1,0
1746,bagus gila bukan seminguan efek cerah rasa lebih sinar tidak alih bagus murah kantong,"['bagus', 'gila', 'bukan', 'seminguan', 'efek', 'cerah', 'rasa', 'lebih', 'sinar', 'tidak', 'alih', 'bagus', 'murah', 'kantong']",1,1,0
1747,benar bagus hidrasi baik sehinga tidak kering kusam lebih segar pasti lebih cerah rekomendasi banget tidak sesal coba,"['benar', 'bagus', 'hidrasi', 'baik', 'sehinga', 'tidak', 'kering', 'kusam', 'lebih', 'segar', 'pasti', 'lebih', 'cerah', 'rekomendasi', 'banget', 'tidak', 'sesal', 'coba']",1,1,0
